# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
1324 5.516666666666665e-09 4.385027538576940e-16 1.124366035532549e-02 2.810915088831372e-02 5.242942432219927e-02 1.124366035532549e-16
1325 5.520833333333331e-09 4.385027553333432e-16 1.124366039316265e-02 2.810915098290662e-02 5.242942453665367e-02 1.124366039316265e-16
1326 5.524999999999998e-09 4.385027567924577e-16 1.124366043057584e-02 2.810915107643960e-02 5.242942474868034e-02 1.124366043057584e-16
1327 5.529166666666665e-09 4.385027582351823e-16 1.124366046756878e-02 2.810915116892195e-02 5.242942495832006e-02 1.124366046756878e-16
1328 5.533333333333332e-09 4.385027596616966e-16 1.124366050414607e-02 2.810915126036517e-02 5.242942516562461e-02 1.124366050414607e-16
1329 5.537499999999998e-09 4.385027610722313e-16 1.124366054031362e-02 2.810915135078406e-02 5.242942537060139e-02 1.124366054031362e-16
1330 5.541666666666665e-09 4.385027624669683e-16 1.124366057607611e-02 2.810915144019028e-02 5.242942557327259e-02 1.124366057607611e-16
1331 5.545833333333332e-09 4.385027638460432e-16 1.124366061143701e-02 2.810915152859252e-02 5.242942577367155e-02 1.124366061143701e-16
1332 5.549999999999998e-09 4.385027652096761e-16 1.124366064640195e-02 2.810915161600488e-02 5.242942597183897e-02 1.124366064640195e-16
1333 5.554166666666665e-09 4.385027665579988e-16 1.124366068097433e-02 2.810915170243583e-02 5.242942616777854e-02 1.124366068097433e-16
1334 5.558333333333331e-09 4.385027678911688e-16 1.124366071515818e-02 2.810915178789544e-02 5.242942636149764e-02 1.124366071515818e-16
1335 5.562499999999998e-09 4.385027692094131e-16 1.124366074895931e-02 2.810915187239828e-02 5.242942655305551e-02 1.124366074895931e-16
1336 5.566666666666664e-09 4.385027705128497e-16 1.124366078238076e-02 2.810915195595191e-02 5.242942674247437e-02 1.124366078238076e-16
1337 5.570833333333331e-09 4.385027718017047e-16 1.124366081542833e-02 2.810915203857082e-02 5.242942692976901e-02 1.124366081542833e-16
1338 5.574999999999998e-09 4.385027730760943e-16 1.124366084810498e-02 2.810915212026246e-02 5.242942711493939e-02 1.124366084810498e-16
1339 5.579166666666665e-09 4.385027743361910e-16 1.124366088041515e-02 2.810915220103789e-02 5.242942729804476e-02 1.124366088041516e-16
1340 5.583333333333331e-09 4.385027755821515e-16 1.124366091236286e-02 2.810915228090715e-02 5.242942747910365e-02 1.124366091236286e-16
1341 5.587499999999998e-09 4.385027768141305e-16 1.124366094395206e-02 2.810915235988017e-02 5.242942765812340e-02 1.124366094395207e-16
1342 5.591666666666665e-09 4.385027780322660e-16 1.124366097518631e-02 2.810915243796577e-02 5.242942783512256e-02 1.124366097518631e-16
1343 5.595833333333331e-09 4.385027792367663e-16 1.124366100607093e-02 2.810915251517733e-02 5.242942801014922e-02 1.124366100607093e-16
1344 5.599999999999998e-09 4.385027804277381e-16 1.124366103660867e-02 2.810915259152167e-02 5.242942818323670e-02 1.124366103660867e-16
1345 5.604166666666665e-09 4.385027816053441e-16 1.124366106680369e-02 2.810915266700924e-02 5.242942835435537e-02 1.124366106680370e-16
1346 5.608333333333331e-09 4.385027827697397e-16 1.124366109665999e-02 2.810915274164998e-02 5.242942852358666e-02 1.124366109665999e-16
1347 5.612499999999998e-09 4.385027839210918e-16 1.124366112618184e-02 2.810915281545461e-02 5.242942869087507e-02 1.124366112618184e-16
1348 5.616666666666665e-09 4.385027850595247e-16 1.124366115537243e-02 2.810915288843108e-02 5.242942885631311e-02 1.124366115537243e-16
1349 5.620833333333332e-09 4.385027861851565e-16 1.124366118423478e-02 2.810915296058696e-02 5.242942901988227e-02 1.124366118423478e-16
1350 5.624999999999998e-09 4.385027872981879e-16 1.124366121277405e-02 2.810915303193513e-02 5.242942918163804e-02 1.124366121277405e-16
1351 5.629166666666665e-09 4.385027883987340e-16 1.124366124099318e-02 2.810915310248295e-02 5.242942934155829e-02 1.124366124099318e-16
1352 5.633333333333332e-09 4.385027894869539e-16 1.124366126889625e-02 2.810915317224064e-02 5.242942949968734e-02 1.124366126889625e-16
1353 5.637499999999998e-09 4.385027905629638e-16 1.124366129648625e-02 2.810915324121564e-02 5.242942965605486e-02 1.124366129648625e-16
1354 5.641666666666665e-09 4.385027916268907e-16 1.124366132376643e-02 2.810915330941608e-02 5.242942981064972e-02 1.124366132376643e-16
1355 5.645833333333331e-09 4.385027926788997e-16 1.124366135074102e-02 2.810915337685255e-02 5.242942996352742e-02 1.124366135074102e-16
1356 5.649999999999998e-09 4.385027937191056e-16 1.124366137741296e-02 2.810915344353241e-02 5.242943011468429e-02 1.124366137741296e-16
1357 5.654166666666664e-09 4.385027947476548e-16 1.124366140378602e-02 2.810915350946505e-02 5.242943026415361e-02 1.124366140378602e-16
1358 5.658333333333331e-09 4.385027957646402e-16 1.124366142986257e-02 2.810915357465642e-02 5.242943041192800e-02 1.124366142986257e-16
1359 5.662499999999998e-09 4.385027967702258e-16 1.124366145564682e-02 2.810915363911704e-02 5.242943055806295e-02 1.124366145564682e-16
1360 5.666666666666664e-09 4.385027977645194e-16 1.124366148114152e-02 2.810915370285381e-02 5.242943070253998e-02 1.124366148114152e-16
1361 5.670833333333331e-09 4.385027987476649e-16 1.124366150635038e-02 2.810915376587596e-02 5.242943084541089e-02 1.124366150635038e-16
1362 5.674999999999998e-09 4.385027997197838e-16 1.124366153127651e-02 2.810915382819127e-02 5.242943098668306e-02 1.124366153127651e-16
1363 5.679166666666665e-09 4.385028006810005e-16 1.124366155592309e-02 2.810915388980773e-02 5.242943112635652e-02 1.124366155592309e-16
1364 5.683333333333331e-09 4.385028016314126e-16 1.124366158029263e-02 2.810915395073158e-02 5.242943126448306e-02 1.124366158029263e-16
1365 5.687499999999998e-09 4.385028025711793e-16 1.124366160438921e-02 2.810915401097304e-02 5.242943140104790e-02 1.124366160438921e-16
1366 5.691666666666665e-09 4.385028035004024e-16 1.124366162821545e-02 2.810915407053862e-02 5.242943153606951e-02 1.124366162821545e-16
1367 5.695833333333331e-09 4.385028044192156e-16 1.124366165177476e-02 2.810915412943690e-02 5.242943166958495e-02 1.124366165177476e-16
1368 5.699999999999998e-09 4.385028053277269e-16 1.124366167506992e-02 2.810915418767480e-02 5.242943180159786e-02 1.124366167506992e-16
1369 5.704166666666665e-09 4.385028062260695e-16 1.124366169810435e-02 2.810915424526087e-02 5.242943193214158e-02 1.124366169810435e-16
1370 5.708333333333332e-09 4.385028071143179e-16 1.124366172087995e-02 2.810915430219987e-02 5.242943206122722e-02 1.124366172087995e-16
1371 5.712499999999998e-09 4.385028079925998e-16 1.124366174340000e-02 2.810915435849999e-02 5.242943218886214e-02 1.124366174340000e-16
1372 5.716666666666665e-09 4.385028088610375e-16 1.124366176566763e-02 2.810915441416907e-02 5.242943231505011e-02 1.124366176566763e-16
1373 5.720833333333332e-09 4.385028097197243e-16 1.124366178768524e-02 2.810915446921310e-02 5.242943243981327e-02 1.124366178768524e-16
1374 5.724999999999998e-09 4.385028105687518e-16 1.124366180945518e-02 2.810915452363794e-02 5.242943256320716e-02 1.124366180945517e-16
1375 5.729166666666665e-09 4.385028114082713e-16 1.124366183098132e-02 2.810915457745329e-02 5.242943268519477e-02 1.124366183098132e-16
1376 5.733333333333332e-09 4.385028122383556e-16 1.124366185226553e-02 2.810915463066382e-02 5.242943280583529e-02 1.124366185226553e-16
1377 5.737499999999998e-09 4.385028130591666e-16 1.124366187331196e-02 2.810915468327991e-02 5.242943292510655e-02 1.124366187331196e-16
1378 5.741666666666664e-09 4.385028138707705e-16 1.124366189412232e-02 2.810915473530580e-02 5.242943304304554e-02 1.124366189412232e-16
1379 5.745833333333331e-09 4.385028146732469e-16 1.124366191469864e-02 2.810915478674660e-02 5.242943315964856e-02 1.124366191469864e-16
1380 5.749999999999998e-09 4.385028154667130e-16 1.124366193504392e-02 2.810915483760981e-02 5.242943327496003e-02 1.124366193504392e-16
1381 5.754166666666664e-09 4.385028162512685e-16 1.124366195516073e-02 2.810915488790183e-02 5.242943338896885e-02 1.124366195516073e-16
1382 5.758333333333331e-09 4.385028170270389e-16 1.124366197505228e-02 2.810915493763070e-02 5.242943350170828e-02 1.124366197505228e-16
1383 5.762499999999998e-09 4.385028177941023e-16 1.124366199472057e-02 2.810915498680143e-02 5.242943361317469e-02 1.124366199472057e-16
1384 5.766666666666665e-09 4.385028185525915e-16 1.124366201416901e-02 2.810915503542254e-02 5.242943372339393e-02 1.124366201416901e-16
1385 5.770833333333331e-09 4.385028193025375e-16 1.124366203339840e-02 2.810915508349600e-02 5.242943383237341e-02 1.124366203339840e-16
1386 5.774999999999998e-09 4.385028200440748e-16 1.124366205241218e-02 2.810915513103044e-02 5.242943394013164e-02 1.124366205241218e-16
1387 5.779166666666665e-09 4.385028207772727e-16 1.124366207121212e-02 2.810915517803031e-02 5.242943404667976e-02 1.124366207121212e-16
1388 5.783333333333331e-09 4.385028215022697e-16 1.124366208980179e-02 2.810915522450447e-02 5.242943415204732e-02 1.124366208980179e-16
1389 5.787499999999998e-09 4.385028222191556e-16 1.124366210818348e-02 2.810915527045870e-02 5.242943425621955e-02 1.124366210818348e-16
1390 5.791666666666665e-09 4.385028229280008e-16 1.124366212635899e-02 2.810915531589749e-02 5.242943435922975e-02 1.124366212635900e-16
1391 5.795833333333331e-09 4.385028236289126e-16 1.124366214433109e-02 2.810915536082773e-02 5.242943446107420e-02 1.124366214433109e-16
1392 5.799999999999998e-09 4.385028243219332e-16 1.124366216210085e-02 2.810915540525213e-02 5.242943456178254e-02 1.124366216210085e-16
1393 5.804166666666665e-09 4.385028250071769e-16 1.124366217967120e-02 2.810915544917801e-02 5.242943466135474e-02 1.124366217967120e-16
1394 5.808333333333332e-09 4.385028256847387e-16 1.124366219704458e-02 2.810915549261146e-02 5.242943475982412e-02 1.124366219704458e-16
1395 5.812499999999998e-09 4.385028263546846e-16 1.124366221422268e-02 2.810915553555671e-02 5.242943485719437e-02 1.124366221422268e-16
1396 5.816666666666665e-09 4.385028270171108e-16 1.124366223120797e-02 2.810915557801993e-02 5.242943495344701e-02 1.124366223120797e-16
1397 5.820833333333332e-09 4.385028276721330e-16 1.124366224800341e-02 2.810915562000853e-02 5.242943504863753e-02 1.124366224800341e-16
1398 5.824999999999998e-09 4.385028283197934e-16 1.124366226461009e-02 2.810915566152522e-02 5.242943514275113e-02 1.124366226461009e-16
1399 5.829166666666664e-09 4.385028289602108e-16 1.124366228103105e-02 2.810915570257762e-02 5.242943523580634e-02 1.124366228103105e-16
1400 5.833333333333331e-09 4.385028295934466e-16 1.124366229726786e-02 2.810915574316966e-02 5.242943532782162e-02 1.124366229726786e-16
1401 5.837499999999998e-09 4.385028302195751e-16 1.124366231332244e-02 2.810915578330610e-02 5.242943541880809e-02 1.124366231332244e-16
1402 5.841666666666664e-09 4.385028308386937e-16 1.124366232919727e-02 2.810915582299319e-02 5.242943550876947e-02 1.124366232919727e-16
1403 5.845833333333331e-09 4.385028314508575e-16 1.124366234489378e-02 2.810915586223446e-02 5.242943559774274e-02 1.124366234489378e-16
1404 5.849999999999998e-09 4.385028320561591e-16 1.124366236041434e-02 2.810915590103584e-02 5.242943568569092e-02 1.124366236041434e-16
1405 5.854166666666664e-09 4.385028326546511e-16 1.124366237576028e-02 2.810915593940071e-02 5.242943577265097e-02 1.124366237576028e-16
1406 5.858333333333331e-09 4.385028332464443e-16 1.124366239093447e-02 2.810915597733618e-02 5.242943585864517e-02 1.124366239093447e-16
1407 5.862499999999998e-09 4.385028338315907e-16 1.124366240593822e-02 2.810915601484556e-02 5.242943594367343e-02 1.124366240593822e-16
1408 5.866666666666665e-09 4.385028344101727e-16 1.124366242077366e-02 2.810915605193415e-02 5.242943602774693e-02 1.124366242077366e-16
1409 5.870833333333331e-09 4.385028349822399e-16 1.124366243544205e-02 2.810915608860513e-02 5.242943611088043e-02 1.124366243544205e-16
1410 5.874999999999998e-09 4.385028355479100e-16 1.124366244994641e-02 2.810915612486603e-02 5.242943619308873e-02 1.124366244994641e-16
1411 5.879166666666665e-09 4.385028361072506e-16 1.124366246428848e-02 2.810915616072120e-02 5.242943627437556e-02 1.124366246428848e-16
1412 5.883333333333331e-09 4.385028366602883e-16 1.124366247846893e-02 2.810915619617233e-02 5.242943635474830e-02 1.124366247846893e-16
1413 5.887499999999998e-09 4.385028372071245e-16 1.124366249249037e-02 2.810915623122593e-02 5.242943643420327e-02 1.124366249249037e-16
1414 5.891666666666665e-09 4.385028377478434e-16 1.124366250635496e-02 2.810915626588740e-02 5.242943651277746e-02 1.124366250635496e-16
1415 5.895833333333332e-09 4.385028382824865e-16 1.124366252006376e-02 2.810915630015939e-02 5.242943659047086e-02 1.124366252006376e-16
1416 5.899999999999998e-09 4.385028388111364e-16 1.124366253361888e-02 2.810915633404721e-02 5.242943666728719e-02 1.124366253361888e-16
1417 5.904166666666665e-09 4.385028393338644e-16 1.124366254702216e-02 2.810915636755541e-02 5.242943674324125e-02 1.124366254702216e-16
1418 5.908333333333332e-09 4.385028398507039e-16 1.124366256027446e-02 2.810915640068615e-02 5.242943681835523e-02 1.124366256027446e-16
1419 5.912499999999998e-09 4.385028403617820e-16 1.124366257337903e-02 2.810915643344757e-02 5.242943689262546e-02 1.124366257337903e-16
1420 5.916666666666664e-09 4.385028408671101e-16 1.124366258633616e-02 2.810915646584039e-02 5.242943696606301e-02 1.124366258633616e-16
1421 5.920833333333331e-09 4.385028413667883e-16 1.124366259914842e-02 2.810915649787105e-02 5.242943703867160e-02 1.124366259914842e-16
1422 5.924999999999998e-09 4.385028418608898e-16 1.124366261181769e-02 2.810915652954422e-02 5.242943711046971e-02 1.124366261181769e-16
1423 5.929166666666664e-09 4.385028423494177e-16 1.124366262434404e-02 2.810915656086011e-02 5.242943718145367e-02 1.124366262434404e-16
1424 5.933333333333331e-09 4.385028428324719e-16 1.124366263673005e-02 2.810915659182513e-02 5.242943725166047e-02 1.124366263673005e-16
1425 5.937499999999998e-09 4.385028433101052e-16 1.124366264897706e-02 2.810915662244264e-02 5.242943732107532e-02 1.124366264897705e-16
1426 5.941666666666664e-09 4.385028437823731e-16 1.124366266108649e-02 2.810915665271623e-02 5.242943738970562e-02 1.124366266108649e-16
1427 5.945833333333331e-09 4.385028442493274e-16 1.124366267305968e-02 2.810915668264919e-02 5.242943745754764e-02 1.124366267305968e-16
1428 5.949999999999998e-09 4.385028447110432e-16 1.124366268489854e-02 2.810915671224636e-02 5.242943752463473e-02 1.124366268489854e-16
1429 5.954166666666665e-09 4.385028451675735e-16 1.124366269660445e-02 2.810915674151113e-02 5.242943759097424e-02 1.124366269660445e-16
1430 5.958333333333331e-09 4.385028456190016e-16 1.124366270817953e-02 2.810915677044882e-02 5.242943765656623e-02 1.124366270817953e-16
1431 5.962499999999998e-09 4.385028460653555e-16 1.124366271962450e-02 2.810915679906125e-02 5.242943772144396e-02 1.124366271962450e-16
1432 5.966666666666665e-09 4.385028465067004e-16 1.124366273094104e-02 2.810915682735259e-02 5.242943778557414e-02 1.124366273094104e-16
1433 5.970833333333331e-09 4.385028469430874e-16 1.124366274213045e-02 2.810915685532612e-02 5.242943784899008e-02 1.124366274213045e-16
1434 5.974999999999998e-09 4.385028473745834e-16 1.124366275319445e-02 2.810915688298612e-02 5.242943791169547e-02 1.124366275319445e-16
1435 5.979166666666665e-09 4.385028478012571e-16 1.124366276413480e-02 2.810915691033700e-02 5.242943797370884e-02 1.124366276413480e-16
1436 5.983333333333331e-09 4.385028482231320e-16 1.124366277495210e-02 2.810915693738026e-02 5.242943803502275e-02 1.124366277495210e-16
1437 5.987499999999998e-09 4.385028486402571e-16 1.124366278564762e-02 2.810915696411905e-02 5.242943809563724e-02 1.124366278564762e-16
1438 5.991666666666665e-09 4.385028490527428e-16 1.124366279622418e-02 2.810915699056044e-02 5.242943815556706e-02 1.124366279622418e-16
1439 5.995833333333332e-09 4.385028494606043e-16 1.124366280668216e-02 2.810915701670541e-02 5.242943821482705e-02 1.124366280668216e-16
1440 5.999999999999997e-09 4.385028498638853e-16 1.124366281702270e-02 2.810915704255675e-02 5.242943827342093e-02 1.124366281702270e-16
1441 6.004166666666664e-09 4.385028502626494e-16 1.124366282724742e-02 2.810915706811856e-02 5.242943833135978e-02 1.124366282724742e-16
1442 6.008333333333331e-09 4.385028506569313e-16 1.124366283735721e-02 2.810915709339304e-02 5.242943838864728e-02 1.124366283735721e-16
1443 6.012499999999998e-09 4.385028510467861e-16 1.124366284735349e-02 2.810915711838373e-02 5.242943844530197e-02 1.124366284735349e-16
1444 6.016666666666664e-09 4.385028514322718e-16 1.124366285723774e-02 2.810915714309435e-02 5.242943850133492e-02 1.124366285723774e-16
1445 6.020833333333331e-09 4.385028518134269e-16 1.124366286701095e-02 2.810915716752737e-02 5.242943855672024e-02 1.124366286701095e-16
1446 6.024999999999998e-09 4.385028521903069e-16 1.124366287667454e-02 2.810915719168635e-02 5.242943861148015e-02 1.124366287667454e-16
1447 6.029166666666664e-09 4.385028525629716e-16 1.124366288623004e-02 2.810915721557511e-02 5.242943866564792e-02 1.124366288623004e-16
1448 6.033333333333331e-09 4.385028529314559e-16 1.124366289567836e-02 2.810915723919589e-02 5.242943871920878e-02 1.124366289567836e-16
1449 6.037499999999998e-09 4.385028532958080e-16 1.124366290502072e-02 2.810915726255180e-02 5.242943877215533e-02 1.124366290502072e-16
1450 6.041666666666665e-09 4.385028536560797e-16 1.124366291425845e-02 2.810915728564613e-02 5.242943882452086e-02 1.124366291425845e-16
1451 6.045833333333331e-09 4.385028540122862e-16 1.124366292339195e-02 2.810915730847989e-02 5.242943887626093e-02 1.124366292339195e-16
