# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
2551 1.062916666666666e-08 4.385028850775580e-18 1.124366371993739e-04 2.810915929984346e-04 5.242944339043478e-04 1.124366371993739e-16
2552 1.063333333333333e-08 4.385028850775765e-18 1.124366371993786e-04 2.810915929984465e-04 5.242944339043478e-04 1.124366371993786e-16
2553 1.063750000000000e-08 4.385028850778724e-18 1.124366371994545e-04 2.810915929986362e-04 5.242944339043478e-04 1.124366371994545e-16
2554 1.064166666666666e-08 4.385028850776875e-18 1.124366371994071e-04 2.810915929985177e-04 5.242944339043478e-04 1.124366371994071e-16
2555 1.064583333333333e-08 4.385028850778170e-18 1.124366371994403e-04 2.810915929986007e-04 5.242944339043478e-04 1.124366371994402e-16
2556 1.065000000000000e-08 4.385028850774284e-18 1.124366371993406e-04 2.810915929983516e-04 5.242944339043478e-04 1.124366371993406e-16
2557 1.065416666666666e-08 4.385028850776875e-18 1.124366371994071e-04 2.810915929985177e-04 5.242944339043478e-04 1.124366371994071e-16
2558 1.065833333333333e-08 4.385028850776875e-18 1.124366371994071e-04 2.810915929985177e-04 5.242944339043478e-04 1.124366371994071e-16
2559 1.066250000000000e-08 4.385028850781316e-18 1.124366371995209e-04 2.810915929988023e-04 5.242944339043478e-04 1.124366371995209e-16
2560 1.066666666666666e-08 4.385028850780760e-18 1.124366371995067e-04 2.810915929987668e-04 5.242944339043478e-04 1.124366371995067e-16
2561 1.067083333333333e-08 4.385028850780945e-18 1.124366371995114e-04 2.810915929987786e-04 5.242944339043478e-04 1.124366371995114e-16
2562 1.067500000000000e-08 4.385028850778355e-18 1.124366371994450e-04 2.810915929986126e-04 5.242944339043478e-04 1.124366371994450e-16
2563 1.067916666666666e-08 4.385028850781686e-18 1.124366371995304e-04 2.810915929988261e-04 5.242944339043478e-04 1.124366371995304e-16
2564 1.068333333333333e-08 4.385028850780945e-18 1.124366371995114e-04 2.810915929987786e-04 5.242944339043478e-04 1.124366371995114e-16
2565 1.068750000000000e-08 4.385028850778540e-18 1.124366371994498e-04 2.810915929986244e-04 5.242944339043478e-04 1.124366371994498e-16
2566 1.069166666666666e-08 4.385028850777060e-18 1.124366371994118e-04 2.810915929985295e-04 5.242944339043478e-04 1.124366371994118e-16
2567 1.069583333333333e-08 4.385028850778724e-18 1.124366371994545e-04 2.810915929986362e-04 5.242944339043478e-04 1.124366371994545e-16
2568 1.070000000000000e-08 4.385028850779835e-18 1.124366371994830e-04 2.810915929987074e-04 5.242944339043478e-04 1.124366371994830e-16
2569 1.070416666666666e-08 4.385028850780391e-18 1.124366371994972e-04 2.810915929987430e-04 5.242944339043478e-04 1.124366371994972e-16
2570 1.070833333333333e-08 4.385028850777430e-18 1.124366371994213e-04 2.810915929985533e-04 5.242944339043478e-04 1.124366371994213e-16
2571 1.071250000000000e-08 4.385028850781131e-18 1.124366371995162e-04 2.810915929987905e-04 5.242944339043478e-04 1.124366371995162e-16
2572 1.071666666666666e-08 4.385028850780945e-18 1.124366371995114e-04 2.810915929987786e-04 5.242944339043478e-04 1.124366371995114e-16
2573 1.072083333333333e-08 4.385028850782427e-18 1.124366371995494e-04 2.810915929988736e-04 5.242944339043478e-04 1.124366371995494e-16
2574 1.072500000000000e-08 4.385028850782241e-18 1.124366371995447e-04 2.810915929988616e-04 5.242944339043478e-04 1.124366371995446e-16
2575 1.072916666666666e-08 4.385028850784462e-18 1.124366371996016e-04 2.810915929990040e-04 5.242944339043478e-04 1.124366371996016e-16
2576 1.073333333333333e-08 4.385028850782611e-18 1.124366371995541e-04 2.810915929988854e-04 5.242944339043478e-04 1.124366371995541e-16
2577 1.073750000000000e-08 4.385028850784646e-18 1.124366371996063e-04 2.810915929990158e-04 5.242944339043479e-04 1.124366371996063e-16
2578 1.074166666666666e-08 4.385028850784831e-18 1.124366371996111e-04 2.810915929990277e-04 5.242944339006471e-04 1.124366371996111e-16
2579 1.074583333333333e-08 4.385028850789642e-18 1.124366371997344e-04 2.810915929993361e-04 5.242944339043478e-04 1.124366371997344e-16
2580 1.075000000000000e-08 4.385028850785387e-18 1.124366371996253e-04 2.810915929990633e-04 5.242944339006471e-04 1.124366371996253e-16
2581 1.075416666666666e-08 4.385028850795008e-18 1.124366371998720e-04 2.810915929996801e-04 5.242944339043478e-04 1.124366371998720e-16
2582 1.075833333333333e-08 4.385028850790383e-18 1.124366371997534e-04 2.810915929993836e-04 5.242944339043479e-04 1.124366371997534e-16
2583 1.076250000000000e-08 4.385028850801485e-18 1.124366372000381e-04 2.810915930000952e-04 5.242944338969465e-04 1.124366372000381e-16
2584 1.076666666666666e-08 4.385028850796303e-18 1.124366371999052e-04 2.810915929997631e-04 5.242944338969464e-04 1.124366371999052e-16
2585 1.077083333333333e-08 4.385028850797229e-18 1.124366371999289e-04 2.810915929998224e-04 5.242944338969464e-04 1.124366371999289e-16
2586 1.077500000000000e-08 4.385028850793529e-18 1.124366371998341e-04 2.810915929995852e-04 5.242944339006471e-04 1.124366371998341e-16
2587 1.077916666666666e-08 4.385028850795193e-18 1.124366371998768e-04 2.810915929996919e-04 5.242944339006471e-04 1.124366371998768e-16
2588 1.078333333333333e-08 4.385028850796119e-18 1.124366371999005e-04 2.810915929997512e-04 5.242944339006471e-04 1.124366371999005e-16
2589 1.078750000000000e-08 4.385028850793714e-18 1.124366371998388e-04 2.810915929995970e-04 5.242944339006472e-04 1.124366371998388e-16
2590 1.079166666666666e-08 4.385028850788903e-18 1.124366371997155e-04 2.810915929992887e-04 5.242944339006472e-04 1.124366371997155e-16
2591 1.079583333333333e-08 4.385028850789642e-18 1.124366371997344e-04 2.810915929993361e-04 5.242944339117493e-04 1.124366371997344e-16
2592 1.080000000000000e-08 4.385028850788532e-18 1.124366371997060e-04 2.810915929992649e-04 5.242944339043479e-04 1.124366371997060e-16
2593 1.080416666666666e-08 4.385028850792419e-18 1.124366371998056e-04 2.810915929995140e-04 5.242944339080486e-04 1.124366371998056e-16
2594 1.080833333333333e-08 4.385028850790567e-18 1.124366371997581e-04 2.810915929993954e-04 5.242944339117493e-04 1.124366371997582e-16
2595 1.081250000000000e-08 4.385028850794269e-18 1.124366371998531e-04 2.810915929996327e-04 5.242944339117493e-04 1.124366371998530e-16
2596 1.081666666666666e-08 4.385028850789272e-18 1.124366371997249e-04 2.810915929993124e-04 5.242944339080486e-04 1.124366371997250e-16
2597 1.082083333333333e-08 4.385028850795193e-18 1.124366371998768e-04 2.810915929996919e-04 5.242944339043478e-04 1.124366371998768e-16
2598 1.082500000000000e-08 4.385028850796119e-18 1.124366371999005e-04 2.810915929997512e-04 5.242944339043478e-04 1.124366371999005e-16
2599 1.082916666666666e-08 4.385028850796303e-18 1.124366371999052e-04 2.810915929997631e-04 5.242944339043479e-04 1.124366371999052e-16
2600 1.083333333333333e-08 4.385028850799080e-18 1.124366371999764e-04 2.810915929999411e-04 5.242944339043478e-04 1.124366371999764e-16
2601 1.083750000000000e-08 4.385028850803520e-18 1.124366372000903e-04 2.810915930002257e-04 5.242944339043479e-04 1.124366372000903e-16
2602 1.084166666666666e-08 4.385028850804075e-18 1.124366372001045e-04 2.810915930002613e-04 5.242944339006472e-04 1.124366372001045e-16
2603 1.084583333333333e-08 4.385028850809626e-18 1.124366372002468e-04 2.810915930006171e-04 5.242944339043478e-04 1.124366372002468e-16
2604 1.085000000000000e-08 4.385028850811662e-18 1.124366372002990e-04 2.810915930007476e-04 5.242944339006472e-04 1.124366372002990e-16
2605 1.085416666666666e-08 4.385028850813697e-18 1.124366372003512e-04 2.810915930008780e-04 5.242944339043478e-04 1.124366372003512e-16
2606 1.085833333333333e-08 4.385028850813697e-18 1.124366372003512e-04 2.810915930008780e-04 5.242944339006472e-04 1.124366372003512e-16
2607 1.086250000000000e-08 4.385028850820173e-18 1.124366372005173e-04 2.810915930012932e-04 5.242944339043478e-04 1.124366372005173e-16
2608 1.086666666666666e-08 4.385028850817213e-18 1.124366372004414e-04 2.810915930011034e-04 5.242944339006472e-04 1.124366372004414e-16
2609 1.087083333333333e-08 4.385028850817953e-18 1.124366372004603e-04 2.810915930011509e-04 5.242944339043478e-04 1.124366372004603e-16
2610 1.087500000000000e-08 4.385028850817213e-18 1.124366372004414e-04 2.810915930011034e-04 5.242944339006472e-04 1.124366372004414e-16
2611 1.087916666666666e-08 4.385028850816103e-18 1.124366372004129e-04 2.810915930010323e-04 5.242944339043478e-04 1.124366372004129e-16
2612 1.088333333333333e-08 4.385028850825355e-18 1.124366372006501e-04 2.810915930016254e-04 5.242944339043479e-04 1.124366372006501e-16
2613 1.088750000000000e-08 4.385028850829240e-18 1.124366372007497e-04 2.810915930018744e-04 5.242944339043478e-04 1.124366372007498e-16
2614 1.089166666666666e-08 4.385028850836087e-18 1.124366372009253e-04 2.810915930023133e-04 5.242944339043479e-04 1.124366372009253e-16
2615 1.089583333333333e-08 4.385028850833681e-18 1.124366372008636e-04 2.810915930021591e-04 5.242944339043478e-04 1.124366372008636e-16
2616 1.090000000000000e-08 4.385028850836087e-18 1.124366372009253e-04 2.810915930023133e-04 5.242944339043479e-04 1.124366372009253e-16
2617 1.090416666666666e-08 4.385028850837937e-18 1.124366372009728e-04 2.810915930024319e-04 5.242944339043478e-04 1.124366372009728e-16
2618 1.090833333333333e-08 4.385028850839788e-18 1.124366372010202e-04 2.810915930025506e-04 5.242944339043479e-04 1.124366372010202e-16
2619 1.091250000000000e-08 4.385028850838677e-18 1.124366372009917e-04 2.810915930024793e-04 5.242944339043478e-04 1.124366372009917e-16
2620 1.091666666666666e-08 4.385028850839417e-18 1.124366372010107e-04 2.810915930025268e-04 5.242944339043479e-04 1.124366372010107e-16
2621 1.092083333333333e-08 4.385028850842193e-18 1.124366372010819e-04 2.810915930027047e-04 5.242944339043479e-04 1.124366372010819e-16
2622 1.092500000000000e-08 4.385028850844228e-18 1.124366372011340e-04 2.810915930028351e-04 5.242944339043479e-04 1.124366372011341e-16
2623 1.092916666666666e-08 4.385028850847374e-18 1.124366372012147e-04 2.810915930030368e-04 5.242944339080486e-04 1.124366372012147e-16
2624 1.093333333333333e-08 4.385028850847930e-18 1.124366372012290e-04 2.810915930030725e-04 5.242944339043479e-04 1.124366372012290e-16
2625 1.093750000000000e-08 4.385028850849409e-18 1.124366372012669e-04 2.810915930031673e-04 5.242944339080486e-04 1.124366372012669e-16
2626 1.094166666666666e-08 4.385028850849040e-18 1.124366372012574e-04 2.810915930031436e-04 5.242944339043479e-04 1.124366372012574e-16
2627 1.094583333333333e-08 4.385028850853111e-18 1.124366372013618e-04 2.810915930034046e-04 5.242944339117493e-04 1.124366372013618e-16
2628 1.095000000000000e-08 4.385028850848670e-18 1.124366372012479e-04 2.810915930031199e-04 5.242944339043479e-04 1.124366372012479e-16
2629 1.095416666666666e-08 4.385028850850889e-18 1.124366372013049e-04 2.810915930032621e-04 5.242944339117493e-04 1.124366372013048e-16
2630 1.095833333333333e-08 4.385028850851814e-18 1.124366372013286e-04 2.810915930033214e-04 5.242944339080486e-04 1.124366372013286e-16
2631 1.096250000000000e-08 4.385028850859217e-18 1.124366372015184e-04 2.810915930037960e-04 5.242944339117493e-04 1.124366372015184e-16
2632 1.096666666666666e-08 4.385028850854961e-18 1.124366372014093e-04 2.810915930035232e-04 5.242944339080486e-04 1.124366372014093e-16
2633 1.097083333333333e-08 4.385028850859032e-18 1.124366372015136e-04 2.810915930037841e-04 5.242944339117493e-04 1.124366372015136e-16
2634 1.097500000000000e-08 4.385028850857736e-18 1.124366372014804e-04 2.810915930037011e-04 5.242944339080486e-04 1.124366372014804e-16
2635 1.097916666666666e-08 4.385028850860142e-18 1.124366372015421e-04 2.810915930038553e-04 5.242944339117493e-04 1.124366372015421e-16
2636 1.098333333333333e-08 4.385028850856811e-18 1.124366372014567e-04 2.810915930036418e-04 5.242944339080486e-04 1.124366372014567e-16
2637 1.098750000000000e-08 4.385028850860142e-18 1.124366372015421e-04 2.810915930038553e-04 5.242944339117493e-04 1.124366372015421e-16
2638 1.099166666666666e-08 4.385028850861067e-18 1.124366372015658e-04 2.810915930039146e-04 5.242944339080486e-04 1.124366372015658e-16
2639 1.099583333333333e-08 4.385028850859772e-18 1.124366372015326e-04 2.810915930038316e-04 5.242944339117493e-04 1.124366372015326e-16
2640 1.100000000000000e-08 4.385028850855517e-18 1.124366372014235e-04 2.810915930035588e-04 5.242944339080486e-04 1.124366372014235e-16
2641 1.100416666666666e-08 4.385028850860882e-18 1.124366372015611e-04 2.810915930039027e-04 5.242944339117493e-04 1.124366372015611e-16
2642 1.100833333333333e-08 4.385028850866433e-18 1.124366372017034e-04 2.810915930042586e-04 5.242944339117493e-04 1.124366372017034e-16
2643 1.101250000000000e-08 4.385028850865508e-18 1.124366372016797e-04 2.810915930041993e-04 5.242944339117493e-04 1.124366372016797e-16
2644 1.101666666666666e-08 4.385028850866247e-18 1.124366372016987e-04 2.810915930042466e-04 5.242944339117493e-04 1.124366372016987e-16
2645 1.102083333333333e-08 4.385028850872540e-18 1.124366372018600e-04 2.810915930046500e-04 5.242944339117493e-04 1.124366372018600e-16
2646 1.102500000000000e-08 4.385028850872909e-18 1.124366372018695e-04 2.810915930046737e-04 5.242944339117493e-04 1.124366372018694e-16
2647 1.102916666666666e-08 4.385028850868839e-18 1.124366372017651e-04 2.810915930044128e-04 5.242944339117493e-04 1.124366372017651e-16
2648 1.103333333333333e-08 4.385028850870874e-18 1.124366372018173e-04 2.810915930045432e-04 5.242944339117493e-04 1.124366372018173e-16
2649 1.103750000000000e-08 4.385028850871984e-18 1.124366372018458e-04 2.810915930046144e-04 5.242944339117493e-04 1.124366372018458e-16
2650 1.104166666666666e-08 4.385028850878090e-18 1.124366372020023e-04 2.810915930050058e-04 5.242944339117493e-04 1.124366372020023e-16
2651 1.104583333333333e-08 4.385028850878830e-18 1.124366372020213e-04 2.810915930050533e-04 5.242944339154501e-04 1.124366372020213e-16
2652 1.105000000000000e-08 4.385028850883087e-18 1.124366372021304e-04 2.810915930053261e-04 5.242944339302531e-04 1.124366372021304e-16
2653 1.105416666666666e-08 4.385028850888267e-18 1.124366372022633e-04 2.810915930056582e-04 5.242944339302531e-04 1.124366372022633e-16
2654 1.105833333333333e-08 4.385028850890488e-18 1.124366372023202e-04 2.810915930058005e-04 5.242944339339539e-04 1.124366372023202e-16
2655 1.106250000000000e-08 4.385028850889008e-18 1.124366372022823e-04 2.810915930057057e-04 5.242944339339539e-04 1.124366372022822e-16
2656 1.106666666666666e-08 4.385028850885307e-18 1.124366372021874e-04 2.810915930054684e-04 5.242944339339539e-04 1.124366372021874e-16
2657 1.107083333333333e-08 4.385028850886972e-18 1.124366372022301e-04 2.810915930055752e-04 5.242944339228516e-04 1.124366372022301e-16
2658 1.107500000000000e-08 4.385028850888823e-18 1.124366372022775e-04 2.810915930056938e-04 5.242944339339539e-04 1.124366372022775e-16
2659 1.107916666666666e-08 4.385028850889193e-18 1.124366372022870e-04 2.810915930057175e-04 5.242944339265523e-04 1.124366372022870e-16
2660 1.108333333333333e-08 4.385028850890303e-18 1.124366372023155e-04 2.810915930057886e-04 5.242944339302532e-04 1.124366372023155e-16
2661 1.108750000000000e-08 4.385028850885862e-18 1.124366372022016e-04 2.810915930055040e-04 5.242944339228517e-04 1.124366372022016e-16
2662 1.109166666666666e-08 4.385028850887157e-18 1.124366372022348e-04 2.810915930055870e-04 5.242944339265524e-04 1.124366372022348e-16
2663 1.109583333333333e-08 4.385028850884936e-18 1.124366372021779e-04 2.810915930054447e-04 5.242944339376546e-04 1.124366372021779e-16
2664 1.110000000000000e-08 4.385028850887157e-18 1.124366372022348e-04 2.810915930055870e-04 5.242944339450560e-04 1.124366372022348e-16
2665 1.110416666666666e-08 4.385028850888452e-18 1.124366372022680e-04 2.810915930056700e-04 5.242944339450560e-04 1.124366372022680e-16
2666 1.110833333333333e-08 4.385028850889933e-18 1.124366372023060e-04 2.810915930057650e-04 5.242944339450561e-04 1.124366372023060e-16
2667 1.111250000000000e-08 4.385028850895484e-18 1.124366372024483e-04 2.810915930061208e-04 5.242944339376546e-04 1.124366372024483e-16
2668 1.111666666666666e-08 4.385028850893818e-18 1.124366372024056e-04 2.810915930060140e-04 5.242944339376546e-04 1.124366372024056e-16
2669 1.112083333333333e-08 4.385028850904736e-18 1.124366372026855e-04 2.810915930067139e-04 5.242944339376546e-04 1.124366372026855e-16
2670 1.112500000000000e-08 4.385028850903256e-18 1.124366372026476e-04 2.810915930066190e-04 5.242944339450561e-04 1.124366372026476e-16
2671 1.112916666666666e-08 4.385028850903810e-18 1.124366372026618e-04 2.810915930066545e-04 5.242944339450561e-04 1.124366372026618e-16
2672 1.113333333333333e-08 4.385028850902700e-18 1.124366372026333e-04 2.810915930065834e-04 5.242944339561584e-04 1.124366372026334e-16
2673 1.113750000000000e-08 4.385028850906956e-18 1.124366372027425e-04 2.810915930068562e-04 5.242944339524575e-04 1.124366372027425e-16
2674 1.114166666666666e-08 4.385028850907141e-18 1.124366372027472e-04 2.810915930068680e-04 5.242944339561584e-04 1.124366372027472e-16
2675 1.114583333333333e-08 4.385028850911027e-18 1.124366372028469e-04 2.810915930071172e-04 5.242944339561584e-04 1.124366372028469e-16
2676 1.115000000000000e-08 4.385028850908251e-18 1.124366372027757e-04 2.810915930069392e-04 5.242944339561584e-04 1.124366372027757e-16
2677 1.115416666666666e-08 4.385028850913063e-18 1.124366372028991e-04 2.810915930072477e-04 5.242944339561584e-04 1.124366372028991e-16
2678 1.115833333333333e-08 4.385028850911767e-18 1.124366372028658e-04 2.810915930071646e-04 5.242944339561584e-04 1.124366372028658e-16
