# iT  physTime_s  Qy_m3_per_s  qy_cell_m_per_s  u_y_fluid_average_m_per_s  u_y_fluid_max_m_per_s  B_yy_m2
29317 7.634635416666663e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29318 7.634895833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29319 7.635156249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29320 7.635416666666663e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29321 7.635677083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29322 7.635937499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29323 7.636197916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29324 7.636458333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29325 7.636718749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29326 7.636979166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29327 7.637239583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29328 7.637499999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29329 7.637760416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29330 7.638020833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29331 7.638281249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29332 7.638541666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29333 7.638802083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29334 7.639062499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29335 7.639322916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29336 7.639583333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29337 7.639843749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29338 7.640104166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29339 7.640364583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29340 7.640624999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29341 7.640885416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29342 7.641145833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29343 7.641406249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29344 7.641666666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29345 7.641927083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29346 7.642187499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29347 7.642447916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29348 7.642708333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29349 7.642968749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29350 7.643229166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29351 7.643489583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29352 7.643749999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29353 7.644010416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29354 7.644270833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29355 7.644531249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29356 7.644791666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29357 7.645052083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29358 7.645312499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29359 7.645572916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29360 7.645833333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29361 7.646093749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29362 7.646354166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29363 7.646614583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29364 7.646874999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29365 7.647135416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29366 7.647395833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29367 7.647656249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29368 7.647916666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29369 7.648177083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29370 7.648437499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29371 7.648697916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29372 7.648958333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29373 7.649218749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29374 7.649479166666665e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29375 7.649739583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29376 7.649999999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29377 7.650260416666665e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29378 7.650520833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29379 7.650781249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29380 7.651041666666665e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29381 7.651302083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29382 7.651562499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29383 7.651822916666665e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29384 7.652083333333330e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29385 7.652343749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29386 7.652604166666665e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29387 7.652864583333330e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29388 7.653124999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29389 7.653385416666663e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29390 7.653645833333330e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29391 7.653906249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29392 7.654166666666663e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29393 7.654427083333330e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29394 7.654687499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29395 7.654947916666663e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29396 7.655208333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29397 7.655468749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29398 7.655729166666663e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29399 7.655989583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29400 7.656249999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29401 7.656510416666663e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29402 7.656770833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29403 7.657031249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29404 7.657291666666663e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29405 7.657552083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29406 7.657812499999998e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29407 7.658072916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29408 7.658333333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29409 7.658593749999998e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29410 7.658854166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29411 7.659114583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29412 7.659374999999998e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29413 7.659635416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29414 7.659895833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29415 7.660156249999998e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29416 7.660416666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29417 7.660677083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29418 7.660937499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29419 7.661197916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29420 7.661458333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29421 7.661718749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29422 7.661979166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29423 7.662239583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29424 7.662499999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29425 7.662760416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29426 7.663020833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29427 7.663281249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29428 7.663541666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29429 7.663802083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29430 7.664062499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
29431 7.664322916666664e-09 3.807040643606875e-18 9.761642675915064e-05 2.440410668978766e-04 4.830259174569984e-04 9.761642675915064e-17
29432 7.664583333333331e-09 3.807040643612010e-18 9.761642675928231e-05 2.440410668982058e-04 4.830259174569983e-04 9.761642675928233e-17
29433 7.664843749999997e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29434 7.665104166666664e-09 3.807040643612426e-18 9.761642675929298e-05 2.440410668982325e-04 4.830259174569983e-04 9.761642675929298e-17
29435 7.665364583333331e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29436 7.665624999999997e-09 3.807040643611732e-18 9.761642675927518e-05 2.440410668981880e-04 4.830259174569983e-04 9.761642675927519e-17
29437 7.665885416666664e-09 3.807040643607429e-18 9.761642675916487e-05 2.440410668979122e-04 4.830259174569984e-04 9.761642675916487e-17
29438 7.666145833333331e-09 3.807040643612334e-18 9.761642675929061e-05 2.440410668982266e-04 4.830259174569983e-04 9.761642675929061e-17
29439 7.666406249999997e-09 3.807040643607152e-18 9.761642675915775e-05 2.440410668978944e-04 4.830259174569984e-04 9.761642675915776e-17
29440 7.666666666666664e-09 3.807040643612102e-18 9.761642675928468e-05 2.440410668982117e-04 4.830259174569983e-04 9.761642675928469e-17
29441 7.666927083333331e-09 3.807040643607707e-18 9.761642675917197e-05 2.440410668979299e-04 4.830259174569984e-04 9.761642675917197e-17
29442 7.667187499999997e-09 3.807040643612055e-18 9.761642675928348e-05 2.440410668982087e-04 4.830259174569983e-04 9.761642675928348e-17
